[0, 0, 0, 0, 0, 0, 0],5.107500633897668,0.29870232906523064,12.45829644380511,4.529441270844456,120.17329816499671,54.311112205285454,4.587948551569362
[0, 0, 0, 1, 1, 1, 0],3.6125643901866713,0.7854989401940101,14.79867622872684,6.389065537023651,90.01026527872938,28.424696108835896,134.73472763564212
[0, 0, 0, 1, 0, 1, 0],1.046210674950144,0.0,1.0855264388382722,1.6611402240000004,34.16109305202715,0.0,127.28001574758649
[0, 0, 0, 2, 0, 1, 2],0.0,0.0,0.0,0.0,30.398475737661915,0.0,0.0
[0, 1, 1, 3, 0, 1, 2],0.0,0.0,0.0,20.0,0.0,0.0,0.0
[0, 1, 0, 3, 0, 1, 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 2, 1, 3, 0, 1, 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 2, 1, 3, 0, 0, 2],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 2, 1, 3, 0, 0, 2],20.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 2, 1, 3, 0, 0, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 1, 1, 3, 0, 0, 1],0.0,0.0,20.0,0.0,0.0,0.0,0.0
[2, 1, 1, 3, 0, 0, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 1, 1, 3, 0, 0, 1],0.0,0.0,0.0,0.0,0.0,0.0,3.6
[0, 2, 2, 3, 0, 0, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 3, 2, 3, 0, 0, 1],0.0,0.0,0.0,0.0,36.0,0.0,0.0
[0, 3, 2, 4, 1, 0, 1],0.0,0.0,0.0,0.0,20.0,0.0,0.0
[0, 0, 0, 0, 0, 1, 1],0.0,0.0,4.237606628517512,0.0,0.0,0.0,0.0
[1, 1, 0, 0, 0, 1, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 1, 0, 1, 1, 2, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[2, 1, 1, 1, 1, 2, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[3, 2, 1, 1, 1, 2, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 1, 0, 0, 0, 0, 0],0.0,0.0,0.0,0.331776,4.705397210906572,0.0,0.0
[1, 0, 0, 0, 0, 1, 1],0.0,0.0,0.0,0.0,0.0,0.0,10.24
[1, 1, 1, 1, 0, 1, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 1, 1, 1, 0, 1, 1],0.0,0.0,0.0,0.6480000000000001,0.0,0.0,4.179723022663837
[0, 2, 2, 1, 0, 1, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[0, 2, 2, 3, 0, 1, 1],0.0,85.81566976,0.0,0.0,0.0,0.0,0.0
[1, 3, 2, 4, 0, 1, 1],0.0,0.0,0.0,0.0,0.0,0.0,0.0
[1, 3, 2, 4, 0, 1, 0],67.0464,0.0,0.0,0.0,0.0,0.0,0.0
